Order_ID,Order_Date,City,Restaurant_Name,Cuisine,Customer_Age,Gender,Veg_NonVeg,Order_Amount,Delivery_Time,Rating,Payment_Mode,Delivery_Partner,Order_Status,Distance_km,Quantity
828,2025-04-05,Bangalore,Food Factory,Chinese,20,Female,Non-Veg,1857,29,3.0,UPI,Rahul,Cancelled,10.1,5
829,2025-05-16,Jaipur,Food Factory,North Indian,25,Female,Non-Veg,373,23,4.1,UPI,Rahul,Delivered,11.7,4
830,2025-04-27,Delhi,Food Factory,Biryani,22,Female,Non-Veg,1668,16,3.9,Cash,Vikas,Cancelled,3.3,4
831,2025-04-21,Ahmedabad,Spice Kitchen,North Indian,45,Male,Non-Veg,1088,30,2.9,Card,Karan,Delivered,1.4,6
832,2025-06-29,Pune,Urban Tadka,Fast Food,41,Female,Non-Veg,534,25,3.2,UPI,Vikas,Cancelled,13.6,6
833,2025-06-23,Mumbai,Urban Tadka,Chinese,44,Female,Non-Veg,1152,47,2.6,Card,Arjun,Delivered,4.0,3
834,2025-06-12,Jaipur,Spice Kitchen,North Indian,43,Female,Non-Veg,1870,23,3.7,Card,Vikas,Delivered,2.2,6
835,2025-05-24,Bangalore,Royal Biryani,Fast Food,25,Female,Veg,1590,54,4.0,UPI,Karan,Delivered,5.3,5
836,2025-01-25,Pune,Burger Hub,North Indian,30,Female,Veg,2387,46,4.0,Card,Vikas,Cancelled,9.5,4
837,2025-01-30,Delhi,Urban Tadka,Italian,35,Female,Non-Veg,806,53,3.7,Card,Karan,Cancelled,6.2,1
838,2025-05-25,Bangalore,Urban Tadka,Chinese,34,Male,Non-Veg,933,58,4.6,Card,Vikas,Delivered,5.4,5
839,2025-02-27,Bangalore,Burger Hub,Fast Food,22,Male,Non-Veg,885,27,4.3,Cash,Mohit,Cancelled,10.0,5
840,2025-04-12,Jaipur,Royal Biryani,Biryani,40,Female,Non-Veg,2159,31,3.7,UPI,Rahul,Cancelled,10.8,6
841,2025-01-04,Jaipur,Pizza Point,North Indian,37,Female,Veg,155,22,2.6,Cash,Mohit,Delivered,11.0,6
842,2025-04-20,Bangalore,Pizza Point,Italian,45,Female,Veg,175,18,4.8,Card,Karan,Cancelled,5.9,5
843,2025-01-30,Jaipur,Spice Kitchen,Biryani,24,Female,Non-Veg,2499,36,4.8,Cash,Vikas,Cancelled,4.8,3
844,2025-03-12,Pune,Royal Biryani,Italian,23,Male,Non-Veg,1386,35,2.5,UPI,Mohit,Cancelled,14.4,1
845,2025-03-13,Pune,Chinese Bowl,Biryani,29,Female,Non-Veg,1321,60,2.8,UPI,Aman,Cancelled,10.9,5
846,2025-04-13,Jaipur,Food Factory,Italian,35,Male,Veg,2409,16,3.0,Cash,Aman,Delivered,7.6,5
847,2025-01-04,Pune,Chinese Bowl,Chinese,33,Female,Veg,320,45,3.4,Card,Rahul,Cancelled,11.6,1
848,2025-02-13,Ahmedabad,Food Factory,Italian,32,Male,Non-Veg,1513,15,4.9,Card,Aman,Delivered,9.4,3
849,2025-03-25,Pune,Urban Tadka,Chinese,36,Female,Non-Veg,1454,38,4.2,Card,Rahul,Cancelled,2.0,4
850,2025-04-01,Jaipur,Food Factory,Biryani,21,Male,Veg,847,36,3.2,Cash,Aman,Cancelled,8.5,4
851,2025-05-15,Pune,Urban Tadka,North Indian,35,Female,Non-Veg,541,26,4.2,UPI,Aman,Delivered,5.0,1
852,2025-05-20,Bangalore,Pizza Point,Biryani,21,Male,Non-Veg,1339,54,2.6,Cash,Arjun,Delivered,13.4,3
853,2025-02-05,Ahmedabad,Urban Tadka,Italian,25,Female,Veg,1984,22,4.4,Card,Karan,Delivered,12.9,3
854,2025-04-21,Jaipur,Food Factory,Fast Food,28,Male,Veg,1032,35,2.5,Cash,Mohit,Delivered,13.5,1
855,2025-03-05,Jaipur,Tandoori Nights,Biryani,31,Female,Veg,827,18,4.3,Card,Mohit,Delivered,12.3,5
856,2025-06-05,Delhi,Royal Biryani,Italian,18,Female,Non-Veg,2140,42,3.0,UPI,Arjun,Cancelled,7.4,5
857,2025-05-16,Delhi,Chinese Bowl,Italian,33,Female,Veg,1400,37,3.7,UPI,Mohit,Cancelled,5.2,6
858,2025-04-17,Bangalore,Spice Kitchen,Fast Food,22,Female,Non-Veg,2450,51,2.7,Card,Arjun,Delivered,11.7,1
859,2025-01-10,Mumbai,Chinese Bowl,North Indian,39,Female,Veg,442,53,4.9,UPI,Aman,Cancelled,10.9,4
860,2025-06-28,Jaipur,Tandoori Nights,Chinese,34,Female,Non-Veg,499,36,3.2,Card,Karan,Delivered,6.6,3
861,2025-04-10,Mumbai,Burger Hub,North Indian,24,Female,Veg,504,40,3.2,Cash,Karan,Cancelled,1.4,2
862,2025-05-16,Bangalore,Royal Biryani,Chinese,19,Male,Veg,884,34,3.1,Card,Karan,Delivered,6.0,2
863,2025-03-27,Ahmedabad,Royal Biryani,Italian,33,Male,Veg,649,29,4.3,UPI,Vikas,Cancelled,13.0,2
864,2025-03-24,Bangalore,Tandoori Nights,Fast Food,34,Female,Non-Veg,657,32,4.5,Cash,Mohit,Cancelled,14.0,2
865,2025-02-25,Jaipur,Food Factory,North Indian,21,Female,Non-Veg,2214,25,4.4,Card,Karan,Cancelled,8.3,2
866,2025-04-04,Mumbai,Tandoori Nights,Chinese,29,Female,Veg,820,30,3.6,Card,Aman,Delivered,11.9,2
867,2025-02-25,Bangalore,Pizza Point,North Indian,25,Female,Veg,2233,30,3.5,Card,Arjun,Cancelled,4.9,2
868,2025-05-16,Jaipur,Food Factory,North Indian,19,Female,Non-Veg,1931,48,4.4,Cash,Arjun,Cancelled,12.3,1
869,2025-02-21,Hyderabad,Chinese Bowl,Biryani,41,Male,Veg,1500,36,3.1,Cash,Vikas,Cancelled,5.2,6
870,2025-02-17,Hyderabad,Pizza Point,Italian,37,Female,Non-Veg,2282,44,3.6,Card,Vikas,Delivered,5.3,5
871,2025-01-23,Jaipur,Urban Tadka,Fast Food,43,Male,Veg,1299,39,4.1,UPI,Vikas,Cancelled,1.3,2
872,2025-01-14,Pune,Chinese Bowl,North Indian,26,Male,Non-Veg,1687,53,2.9,UPI,Arjun,Cancelled,6.0,1
873,2025-06-09,Delhi,Tandoori Nights,North Indian,38,Female,Veg,567,27,4.6,Cash,Arjun,Delivered,9.9,2
874,2025-04-17,Pune,Urban Tadka,Fast Food,36,Male,Non-Veg,1012,33,4.2,Cash,Rahul,Delivered,9.5,6
875,2025-04-26,Jaipur,Urban Tadka,Fast Food,37,Female,Non-Veg,1539,44,4.7,UPI,Rahul,Delivered,7.5,2
876,2025-06-13,Pune,Pizza Point,Fast Food,21,Male,Non-Veg,1213,57,2.7,Card,Karan,Cancelled,6.4,1
877,2025-04-25,Mumbai,Tandoori Nights,Chinese,36,Female,Non-Veg,1647,42,3.8,Card,Mohit,Cancelled,10.4,6
878,2025-04-29,Bangalore,Urban Tadka,Fast Food,36,Female,Veg,201,45,3.5,Card,Rahul,Delivered,8.3,6
879,2025-05-12,Pune,Chinese Bowl,Fast Food,39,Female,Veg,1076,15,4.3,Card,Mohit,Cancelled,6.1,4
880,2025-03-29,Mumbai,Food Factory,North Indian,43,Female,Veg,1293,40,3.9,Cash,Aman,Delivered,8.5,6
881,2025-05-17,Jaipur,Tandoori Nights,Fast Food,26,Female,Veg,1484,20,2.8,Card,Mohit,Delivered,6.5,3
882,2025-01-14,Pune,Pizza Point,North Indian,45,Female,Veg,1995,53,3.1,Card,Aman,Cancelled,2.3,5
883,2025-03-22,Hyderabad,Food Factory,Italian,27,Female,Non-Veg,923,34,4.7,Cash,Arjun,Delivered,12.4,6
884,2025-06-06,Mumbai,Chinese Bowl,Italian,37,Male,Veg,176,39,4.1,UPI,Mohit,Delivered,12.7,3
885,2025-03-29,Jaipur,Burger Hub,Chinese,20,Male,Non-Veg,1956,57,2.7,Card,Karan,Cancelled,4.1,2
886,2025-05-28,Hyderabad,Urban Tadka,North Indian,41,Female,Veg,1280,23,3.2,Cash,Mohit,Cancelled,6.4,6
887,2025-05-18,Delhi,Pizza Point,Italian,41,Female,Veg,325,47,4.6,UPI,Vikas,Delivered,3.4,2
888,2025-01-21,Hyderabad,Royal Biryani,Biryani,36,Female,Non-Veg,1320,47,3.3,UPI,Mohit,Cancelled,2.5,5
889,2025-01-01,Hyderabad,Food Factory,Fast Food,35,Female,Veg,2268,43,2.5,Card,Rahul,Delivered,12.8,1
890,2025-04-27,Hyderabad,Urban Tadka,Italian,34,Female,Non-Veg,377,48,4.4,Cash,Rahul,Cancelled,4.7,6
891,2025-01-21,Bangalore,Royal Biryani,Chinese,32,Male,Veg,502,30,2.7,Cash,Arjun,Delivered,1.5,6
892,2025-02-22,Jaipur,Urban Tadka,Biryani,36,Female,Veg,514,47,5.0,Cash,Arjun,Delivered,3.4,2
893,2025-05-11,Hyderabad,Burger Hub,North Indian,42,Male,Veg,2461,21,3.2,UPI,Arjun,Delivered,9.7,6
894,2025-06-28,Pune,Royal Biryani,Fast Food,20,Female,Veg,1046,40,4.0,Cash,Arjun,Delivered,10.3,2
895,2025-05-27,Ahmedabad,Urban Tadka,Italian,19,Male,Non-Veg,1075,29,3.1,Cash,Aman,Delivered,13.8,3
896,2025-01-07,Mumbai,Spice Kitchen,Italian,38,Female,Non-Veg,679,42,3.9,UPI,Rahul,Cancelled,4.3,4
897,2025-06-09,Ahmedabad,Food Factory,Chinese,31,Male,Non-Veg,1670,28,3.1,Card,Arjun,Delivered,2.3,3
898,2025-03-17,Bangalore,Spice Kitchen,North Indian,21,Male,Veg,997,52,2.8,Cash,Mohit,Delivered,14.5,3
899,2025-04-05,Ahmedabad,Pizza Point,North Indian,26,Male,Veg,1348,46,3.9,Card,Karan,Cancelled,13.7,2
900,2025-02-21,Ahmedabad,Chinese Bowl,Biryani,45,Male,Non-Veg,2046,44,4.5,Cash,Vikas,Delivered,7.9,1
901,2025-01-17,Hyderabad,Urban Tadka,Fast Food,25,Female,Non-Veg,1050,23,2.5,UPI,Karan,Delivered,10.8,3
902,2025-01-01,Jaipur,Spice Kitchen,Italian,23,Female,Non-Veg,2109,19,3.3,UPI,Karan,Cancelled,3.4,1
903,2025-06-12,Pune,Spice Kitchen,Italian,32,Female,Veg,1524,37,3.9,UPI,Aman,Delivered,8.0,4
904,2025-06-01,Ahmedabad,Spice Kitchen,Biryani,38,Female,Veg,492,24,4.8,Cash,Mohit,Cancelled,3.5,3
905,2025-06-12,Delhi,Food Factory,Chinese,24,Male,Non-Veg,1154,52,2.7,UPI,Vikas,Delivered,2.2,6
906,2025-02-06,Bangalore,Tandoori Nights,Chinese,41,Female,Non-Veg,522,18,2.6,Cash,Mohit,Cancelled,11.7,6
907,2025-02-18,Delhi,Chinese Bowl,Chinese,24,Female,Non-Veg,851,15,4.1,UPI,Mohit,Cancelled,8.1,4
908,2025-06-17,Ahmedabad,Spice Kitchen,Biryani,23,Male,Veg,225,34,4.0,Card,Aman,Delivered,1.6,1
909,2025-01-24,Ahmedabad,Urban Tadka,North Indian,24,Female,Veg,1676,31,2.8,UPI,Arjun,Delivered,7.2,4
910,2025-03-06,Hyderabad,Pizza Point,Fast Food,29,Male,Non-Veg,1915,23,3.5,Card,Aman,Cancelled,2.6,4
911,2025-01-10,Mumbai,Royal Biryani,Fast Food,18,Male,Veg,2472,47,4.6,UPI,Mohit,Delivered,11.2,2
912,2025-04-24,Mumbai,Royal Biryani,Fast Food,30,Female,Veg,810,39,4.1,UPI,Vikas,Delivered,10.3,3
913,2025-01-27,Ahmedabad,Burger Hub,Biryani,43,Male,Non-Veg,1212,37,2.6,Cash,Aman,Delivered,11.0,2
914,2025-05-03,Hyderabad,Urban Tadka,Chinese,40,Female,Non-Veg,663,52,4.7,UPI,Karan,Delivered,4.2,3
915,2025-03-26,Pune,Burger Hub,Chinese,36,Female,Veg,2260,43,3.5,UPI,Aman,Delivered,5.9,1
916,2025-06-16,Bangalore,Burger Hub,Chinese,27,Male,Veg,701,50,3.2,Cash,Vikas,Cancelled,12.2,6
917,2025-02-11,Ahmedabad,Chinese Bowl,Biryani,29,Male,Veg,1189,20,3.1,Card,Aman,Cancelled,8.8,5
918,2025-01-09,Ahmedabad,Tandoori Nights,Italian,32,Male,Non-Veg,1759,59,4.4,UPI,Karan,Delivered,10.0,1
919,2025-01-13,Ahmedabad,Spice Kitchen,Italian,37,Male,Veg,1024,41,4.5,UPI,Rahul,Delivered,2.8,2
920,2025-05-20,Hyderabad,Chinese Bowl,North Indian,43,Male,Veg,1642,45,4.5,Cash,Aman,Cancelled,11.5,2
921,2025-03-07,Delhi,Spice Kitchen,Italian,43,Female,Veg,724,60,2.9,UPI,Mohit,Delivered,4.3,4
922,2025-01-02,Ahmedabad,Tandoori Nights,Biryani,37,Female,Non-Veg,1019,43,3.6,Card,Aman,Delivered,9.6,5
923,2025-04-13,Hyderabad,Burger Hub,North Indian,22,Male,Veg,443,57,5.0,Cash,Mohit,Delivered,5.5,5
924,2025-01-22,Pune,Pizza Point,Biryani,30,Female,Non-Veg,1407,32,4.5,Card,Vikas,Delivered,13.6,1
925,2025-02-20,Bangalore,Pizza Point,Italian,25,Male,Veg,2185,16,4.0,Cash,Arjun,Delivered,1.8,1
926,2025-02-22,Jaipur,Tandoori Nights,North Indian,40,Male,Veg,1498,17,2.9,UPI,Arjun,Delivered,13.7,1
927,2025-02-15,Mumbai,Tandoori Nights,Italian,19,Female,Non-Veg,2205,43,3.2,UPI,Arjun,Cancelled,3.5,2
928,2025-05-21,Pune,Tandoori Nights,North Indian,27,Female,Non-Veg,2131,47,3.6,Cash,Mohit,Delivered,13.5,3
929,2025-04-28,Mumbai,Chinese Bowl,Chinese,25,Male,Non-Veg,2424,34,4.5,Cash,Mohit,Delivered,4.2,1
930,2025-04-18,Pune,Urban Tadka,Chinese,41,Male,Non-Veg,1886,51,4.6,Cash,Rahul,Cancelled,7.7,3
931,2025-03-07,Mumbai,Tandoori Nights,Chinese,38,Female,Veg,617,25,4.4,Card,Aman,Delivered,4.4,1
932,2025-03-26,Hyderabad,Spice Kitchen,Fast Food,19,Male,Veg,1229,31,2.9,Card,Arjun,Cancelled,13.1,1
933,2025-03-11,Jaipur,Food Factory,Biryani,21,Female,Non-Veg,539,21,2.5,Card,Rahul,Cancelled,3.6,3
934,2025-03-17,Mumbai,Food Factory,Chinese,40,Female,Non-Veg,711,35,3.8,Cash,Mohit,Cancelled,11.0,2
935,2025-04-30,Mumbai,Spice Kitchen,Biryani,30,Female,Non-Veg,825,50,2.8,Card,Aman,Delivered,3.8,5
936,2025-04-28,Bangalore,Royal Biryani,Chinese,30,Female,Non-Veg,160,22,4.3,UPI,Vikas,Delivered,4.3,3
937,2025-01-08,Bangalore,Urban Tadka,Fast Food,20,Male,Veg,1938,48,3.5,Cash,Rahul,Delivered,10.9,2
938,2025-06-19,Delhi,Tandoori Nights,Italian,33,Female,Veg,1933,30,3.5,UPI,Rahul,Delivered,4.5,3
939,2025-03-19,Bangalore,Urban Tadka,Biryani,30,Female,Veg,1550,35,3.8,UPI,Karan,Cancelled,10.5,4
940,2025-06-17,Hyderabad,Chinese Bowl,Fast Food,37,Male,Veg,1641,36,3.2,Cash,Arjun,Cancelled,7.6,2
941,2025-06-05,Pune,Spice Kitchen,Biryani,38,Male,Veg,2149,35,4.6,Cash,Vikas,Cancelled,7.4,4
942,2025-01-23,Mumbai,Spice Kitchen,North Indian,34,Male,Non-Veg,540,43,4.7,UPI,Mohit,Cancelled,14.7,5
943,2025-01-07,Jaipur,Urban Tadka,North Indian,21,Male,Non-Veg,985,25,3.5,Cash,Rahul,Delivered,15.0,5
944,2025-02-24,Mumbai,Spice Kitchen,Biryani,24,Male,Veg,1003,30,3.1,Cash,Aman,Delivered,7.2,2
945,2025-03-03,Bangalore,Royal Biryani,Fast Food,31,Male,Veg,1575,18,3.3,Cash,Aman,Delivered,10.4,1
946,2025-03-21,Bangalore,Food Factory,Biryani,41,Female,Non-Veg,2374,42,4.0,Card,Aman,Cancelled,3.2,2
947,2025-05-14,Mumbai,Urban Tadka,Italian,30,Male,Veg,967,20,3.8,Card,Karan,Cancelled,7.3,2
948,2025-03-11,Delhi,Spice Kitchen,Italian,29,Female,Non-Veg,492,27,3.0,Cash,Karan,Delivered,12.9,4
949,2025-03-05,Mumbai,Food Factory,Chinese,43,Male,Veg,2057,32,3.6,Cash,Arjun,Cancelled,4.1,1
950,2025-04-09,Delhi,Food Factory,Biryani,35,Male,Veg,1811,32,4.5,Card,Vikas,Delivered,14.9,3
951,2025-05-04,Bangalore,Spice Kitchen,Fast Food,35,Female,Veg,2250,49,4.8,Card,Karan,Delivered,11.2,2
952,2025-02-27,Pune,Tandoori Nights,Italian,43,Female,Non-Veg,1714,59,3.7,Card,Mohit,Cancelled,14.8,3
953,2025-06-23,Hyderabad,Food Factory,Fast Food,32,Female,Non-Veg,989,32,4.3,UPI,Vikas,Delivered,11.8,5
954,2025-03-08,Hyderabad,Tandoori Nights,Chinese,20,Female,Non-Veg,448,42,3.6,Cash,Vikas,Delivered,11.2,6
955,2025-04-08,Bangalore,Food Factory,Italian,26,Male,Non-Veg,2461,24,4.4,Cash,Aman,Delivered,3.6,4
956,2025-05-06,Pune,Spice Kitchen,Fast Food,44,Male,Non-Veg,299,51,4.5,UPI,Arjun,Cancelled,10.4,6
957,2025-06-03,Bangalore,Tandoori Nights,Italian,21,Female,Veg,1202,56,3.2,Card,Rahul,Delivered,10.8,6
958,2025-01-07,Mumbai,Urban Tadka,Biryani,38,Female,Non-Veg,1795,57,3.7,Cash,Mohit,Delivered,11.9,3
959,2025-03-04,Ahmedabad,Pizza Point,Chinese,21,Female,Veg,1405,33,2.6,Card,Rahul,Delivered,11.6,3
960,2025-02-20,Hyderabad,Pizza Point,Biryani,18,Female,Veg,1521,36,3.1,Cash,Mohit,Cancelled,9.3,2
961,2025-03-28,Jaipur,Burger Hub,North Indian,32,Male,Veg,1961,27,4.6,UPI,Rahul,Delivered,12.4,1
962,2025-05-23,Ahmedabad,Food Factory,Biryani,45,Male,Non-Veg,974,26,3.0,UPI,Karan,Delivered,8.7,5
963,2025-06-18,Bangalore,Spice Kitchen,Fast Food,34,Male,Non-Veg,525,25,3.7,Card,Vikas,Delivered,5.2,1
964,2025-04-28,Pune,Spice Kitchen,Chinese,39,Female,Non-Veg,2421,27,4.4,Cash,Aman,Delivered,5.8,2
965,2025-01-10,Ahmedabad,Tandoori Nights,Biryani,23,Male,Veg,2201,28,3.3,UPI,Arjun,Delivered,9.1,2
966,2025-02-21,Jaipur,Spice Kitchen,North Indian,36,Female,Non-Veg,2437,27,4.2,Cash,Rahul,Delivered,8.0,5
967,2025-02-07,Pune,Pizza Point,North Indian,43,Male,Veg,646,30,3.4,Cash,Karan,Delivered,14.1,4
968,2025-02-07,Pune,Royal Biryani,Fast Food,45,Female,Non-Veg,1163,15,3.5,Card,Arjun,Cancelled,12.2,6
969,2025-01-22,Bangalore,Burger Hub,Fast Food,41,Male,Veg,2425,52,4.2,Cash,Mohit,Delivered,7.9,3
970,2025-04-17,Delhi,Urban Tadka,Biryani,30,Female,Non-Veg,1676,29,4.0,UPI,Karan,Cancelled,8.9,5
971,2025-04-28,Ahmedabad,Chinese Bowl,North Indian,24,Male,Veg,2197,45,4.1,UPI,Aman,Cancelled,2.3,1
972,2025-02-02,Pune,Spice Kitchen,Chinese,24,Female,Veg,208,46,3.4,Cash,Arjun,Delivered,10.3,2
973,2025-06-08,Hyderabad,Chinese Bowl,Italian,33,Male,Veg,1613,58,3.9,Card,Rahul,Cancelled,1.7,6
974,2025-01-10,Delhi,Food Factory,Fast Food,31,Male,Non-Veg,1264,46,3.7,UPI,Mohit,Cancelled,9.0,5
975,2025-06-22,Jaipur,Burger Hub,Biryani,23,Male,Non-Veg,340,30,3.3,Card,Karan,Delivered,10.1,5
976,2025-05-30,Bangalore,Tandoori Nights,Fast Food,28,Female,Non-Veg,796,55,4.1,Card,Karan,Delivered,4.5,6
977,2025-01-05,Jaipur,Chinese Bowl,Italian,21,Male,Veg,1892,55,2.8,UPI,Vikas,Cancelled,9.7,3
978,2025-05-09,Mumbai,Urban Tadka,Italian,28,Male,Veg,974,29,3.7,Cash,Vikas,Delivered,2.1,5
979,2025-06-22,Ahmedabad,Tandoori Nights,Italian,24,Female,Veg,1521,38,5.0,Cash,Karan,Delivered,14.2,6
980,2025-03-14,Mumbai,Chinese Bowl,North Indian,42,Female,Non-Veg,1310,17,3.6,UPI,Mohit,Cancelled,13.4,6
981,2025-06-12,Bangalore,Food Factory,Chinese,45,Male,Veg,1497,50,4.5,Cash,Arjun,Cancelled,11.8,3
982,2025-05-12,Delhi,Burger Hub,Fast Food,45,Male,Non-Veg,806,28,3.8,Cash,Mohit,Cancelled,13.7,2
983,2025-02-09,Bangalore,Pizza Point,Fast Food,41,Female,Veg,201,39,2.8,UPI,Rahul,Cancelled,11.2,2
984,2025-02-19,Bangalore,Tandoori Nights,North Indian,34,Female,Veg,624,30,3.7,Card,Vikas,Delivered,10.1,5
985,2025-04-25,Pune,Tandoori Nights,Biryani,31,Male,Non-Veg,854,60,4.1,Cash,Mohit,Cancelled,4.2,6
986,2025-05-07,Bangalore,Royal Biryani,North Indian,42,Male,Veg,1201,44,3.8,UPI,Arjun,Delivered,6.9,3
987,2025-04-09,Delhi,Spice Kitchen,Italian,42,Female,Veg,640,28,3.8,Cash,Rahul,Cancelled,14.0,6
988,2025-03-08,Jaipur,Urban Tadka,North Indian,29,Female,Veg,1051,56,4.2,Card,Rahul,Cancelled,11.2,5
989,2025-04-19,Mumbai,Food Factory,Fast Food,28,Female,Veg,1667,35,3.2,Card,Mohit,Delivered,1.8,1
990,2025-01-29,Pune,Chinese Bowl,Chinese,34,Female,Non-Veg,656,58,4.7,UPI,Arjun,Cancelled,4.6,1
991,2025-05-17,Mumbai,Burger Hub,North Indian,33,Male,Veg,524,29,4.8,UPI,Karan,Cancelled,14.3,3
992,2025-05-08,Ahmedabad,Royal Biryani,Fast Food,23,Male,Non-Veg,2367,48,3.1,Cash,Mohit,Delivered,2.1,3
993,2025-03-22,Ahmedabad,Burger Hub,Chinese,38,Male,Veg,279,28,2.8,UPI,Vikas,Cancelled,2.0,6
994,2025-06-27,Delhi,Burger Hub,North Indian,22,Female,Veg,1574,45,4.5,Cash,Aman,Delivered,1.1,5
995,2025-04-10,Pune,Pizza Point,North Indian,44,Female,Veg,1278,45,4.4,UPI,Mohit,Cancelled,11.5,6
996,2025-01-03,Ahmedabad,Food Factory,Italian,23,Male,Veg,213,19,4.2,Card,Rahul,Delivered,12.9,4
997,2025-05-24,Hyderabad,Food Factory,Italian,34,Male,Non-Veg,200,41,4.1,Cash,Aman,Cancelled,12.1,5
998,2025-04-19,Pune,Burger Hub,Fast Food,32,Male,Veg,1477,30,3.7,UPI,Arjun,Cancelled,4.9,3
999,2025-03-10,Pune,Royal Biryani,Biryani,21,Male,Non-Veg,369,36,3.2,Card,Rahul,Cancelled,13.9,3
1000,2025-01-17,Hyderabad,Urban Tadka,Biryani,44,Male,Non-Veg,2472,42,4.7,Card,Mohit,Cancelled,11.5,4
